1,2,3,4,5,6,6 Express,7,7 Express,A,B,C,D,E,F,G,J,L,M,N,Q,R,S,Z,x,y,name
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.8792379974,40.8284733323,Elder Ave & Westchester Ave At Sw Corner
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.8791089994,40.8287333341,Elder Ave & Westchester Ave At Ne Corner
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9214040016,40.8358653339,River Ave & 167th St At Ne Corner
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9211179999,40.8357713331,River Ave & 167th St At Nw Corner
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-73.9188219997,40.8329123325,Grand Concourse & Mcclellan St At Se Corner
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-73.9193990016,40.8331113332,Grand Concourse & Mcclellan St At Sw Corner
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-73.9175619996,40.8342863335,Grand Concourse & 167th St At Se Corner
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-73.9178380013,40.8347883331,Grand Concourse & 167th St At Nw Corner
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9179930009,40.840014332,Jerome Ave & 170th St At Sw Corner
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.917777999,40.8399253334,Jerome Ave & 170th St At Se Corner
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-73.9141649971,40.8386643334,Grand Concourse & 170th St At Sw Corner
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-73.9136059997,40.838444334,Grand Concourse & 170th St At Se Corner
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-73.913332998,40.8400973344,Grand Concourse & 171st St At Nw Corner
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9146470005,40.8447003343,Jerome Ave & Cross Bronx Expwy At Sw Corner
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-73.9116060006,40.8448543333,Grand Concourse & 174th St At Nw Corner
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-73.9112839997,40.8448773332,Grand Concourse & 174th St At Nw Corner
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9120800018,40.848322334,Jerome Ave & 176th St At Nw Corner
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9115840013,40.8485463339,Jerome Ave & 176th St At Se Corner
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-73.9091439988,40.8462973329,Grand Concourse & 175th St At Ne Corner
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.8920200007,40.8303513349,Southern Blvd & Freeman St At Nw Corner (To Manhattan Only)
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9079769987,40.8533133336,Jerome Ave & Burnside Ave At Sw Corner
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-73.9059529988,40.8499573345,Grand Concourse & Echo Pl At Sw Corner
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-73.9058599987,40.8500623342,Grand Concourse & Echo Pl At Nw Corner
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-73.9050099973,40.8511213323,Grand Concourse & 179th St At Sw Corner
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-73.9043349998,40.8511283329,Grand Concourse & 179th St At Ne Corner
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9073930009,40.853596334,Jerome Ave & Burnside Ave At Se Corner
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-73.900567999,40.855941333,Grand Concourse & 182nd St At Se Corner
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-73.9010019993,40.856217335,Grand Concourse & 182nd St At Nw Corner
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9040869979,40.8583553326,Jerome Ave & 183rd St At Sw Corner
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9039850009,40.858495332,Jerome Ave & 183rd St At Nw Corner
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-73.8980280006,40.8614113324,Grand Concourse & 188th St At Sw Corner
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-73.8974239997,40.8611473323,Grand Concourse & 188th St At Se Corner
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9013799996,40.8626443319,Jerome Ave & Fordham Rd At Sw Corner
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9010059985,40.8626403338,Jerome Ave & Fordham Rd At Se Corner
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-73.896885,40.8622963333,Grand Concourse & Fordham Rd At Se Corner
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-73.8966290021,40.862665335,Grand Concourse & Fordham Rd At Ne Corner
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.8971720002,40.867581333,Jerome Ave & Kingsbridge Rd At Ne Corner
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.8970339989,40.8677323334,Jerome Ave & Kingsbridge Rd At Ne Corner
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-73.8943056679,40.8661813278,Grand Concourse & Kingsbridge Rd At Ne Corner
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-73.8939819994,40.8661273331,Grand Concourse & Kingsbridge Rd At Ne Corner
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-73.8927889988,40.8677433328,Grand Concourse & 196th St At Se Corner
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.8915349995,40.8301063333,Southern Blvd & Freeman St At Se Corner (Northbound Only)
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.891474001,40.830203332,Southern Blvd & Freeman St At Ne Corner (Northbound Only)
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.8877999992,40.8375363323,Boston Rd & 174th St At Nw Corner (To Manhattan Only)
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.8875599983,40.837241333,Boston Rd & 174th St At Se Corner (Northbound Only)
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.8804009994,40.8402323347,Boston Rd & E Tremont Ave At Nw Corner
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.8798279988,40.8403523335,Boston Rd & E Tremont Ave At Ne Corner
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.8794840015,40.8407053337,Boston Rd & 178th St At Se Corner
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.8746539977,40.8293813346,Morrison Ave & Westchester Ave At Sw Corner
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.874725998,40.8296183342,Morrison Ave & Westchester Ave At Nw Corner
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.8671889987,40.8317763321,St Lawrence Ave & Westchester Ave At Ne Corner
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.8609939981,40.8333423332,Metropolitan Ave & Westchester Ave At Nw Corner
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.8683399986,40.8488613334,Birchall Ave & Sagamore St At Se Corner
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.8682580003,40.8490513336,Birchall Ave & Sagamore St At Ne Corner
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.8677669983,40.8564493351,White Plains Rd & Pelham Pkwy At Sw Corner
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.8677180013,40.8580413331,White Plains Rd & Pelham Pkwy At Nw Corner
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.8674670008,40.8580493343,White Plains Rd & Pelham Pkwy At Ne Corner
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.845819475,40.8701887587,Seymour Ave & Gun Hill Rd At Se Corner
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.8897540004,40.8735283324,Jerome Ave & Bedford Park Blvd At Sw Corner
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-73.8878979975,40.8724883325,Grand Concourse & Bedford Park Blvd At Nw Corner
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-73.8869249999,40.8740163319,Grand Concourse & 203rd St At Nw Corner
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-73.8793510015,40.8750563347,Bainbridge Ave & 205th St At Ne Corner
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-73.8775250002,40.8742413341,Perry Ave & 205th St At Nw Corner
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.8853279994,40.8793463316,Jerome Ave & Mosholu Pkwy At Sw Corner
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.8849600003,40.8793533319,Jerome Ave & Mosholu Pkwy At Se Corner
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.8851590006,40.8794933346,Jerome Ave & Mosholu Pkwy At Sw Corner
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.8843699997,40.8801763348,Jerome Ave & Mosholu Pkwy At Nw Corner
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.8840069984,40.8801603329,Jerome Ave & Mosholu Pkwy At Ne Corner
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.8781199988,40.8867373318,Jerome Ave & Bainbridge Ave At Se Corner
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.8672920021,40.8715573332,White Plains Rd & Burke Ave At Nw Corner
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.8670209992,40.8713623325,White Plains & Burke Ave At Se Corner
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.8664345015,40.8778761429,White Plains Rd & 211th St At Sw Corner
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.8629230018,40.8836933337,White Plains Rd & 219th St At Nw Corner
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.8606219986,40.8877953331,White Plains Rd & 225th St At Sw Corner
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.8379143956,40.8796299978,Baychester Ave & Tillotson Ave At Nw Corner
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.8603869975,40.8877173336,White Plains Rd & 225th St At Se Corner
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.8515519976,40.8343443319,Castle Hill Ave & Westchester Ave At Ne Corner
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.8467340003,40.8369443343,Westchester Ave & Zerega Ave At Nw Corner
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.8427839984,40.8402093338,Westchester Ave & Ferris Pl At Sw Corner
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.8365100002,40.8438783344,Westchester Ave & Middletown Rd At Nw Corner
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.832401,40.8468123337,Edison Ave & Westchester Ave At Se Corner
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.8322870008,40.8472123332,Edison Ave & Westchester Ave At Ne Corner
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.8271522067,40.8527390721,Burr Ave & Westchester Ave At Se Corner
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.8572739982,40.8932633342,White Plains Rd & 233rd St At Se Corner
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.8542329995,40.8983243341,White Plains Rd & Nereid Ave At Se Corner
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.8503209989,40.9032833315,White Plains Rd & 241st St At Se Corner
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.8984037665,40.8897892745,Broadway & 242nd St At Nw Corner
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9179878873,40.8159627427,Melrose Ave & 149th St At Sw Corner (Northbound Only)
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9177966368,40.8162544249,Melrose Ave & 149th St At Nw Corner (To Manhattan Only)
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9175224036,40.8158810541,3rd Ave & 149th St At Se Corner (Northbound Only)
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.8967316388,40.8220246069,Intervale Ave & Westchester Ave At Se Corner
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.892849226,40.8243724734,Westchester Ave & Simpson St At Ne Corner (To Manhattan Only)
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.8728468559,40.8414370683,Morris Park Ave & 180th St At Nw Corner
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.8312237364,40.8879914287,Dyre Ave & Light St At Ne Corner
0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-73.9256265228,40.8280171398,River Ave & 161st St At Ne Corner
0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,-73.892426,40.7469433339,73rd St & Broadway At Sw Corner
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,-73.8623729976,40.730417332,63rd Rd & Queens Blvd At Ne Corner
0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,-73.8901930014,40.7459743339,75th St & Broadway At Se Corner
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,-73.8768929993,40.7358923327,54th St & Queens Blvd At Se Corner
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,-73.8764259988,40.7362943343,54th St & Queens Blvd At Ne Corner
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,-73.8771910001,40.7373543338,Broadway & Queens Blvd At Se Corner
0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,-73.9911896984,40.6925174144,Court St & Joralemon St At Sw Corner
0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-73.987404403,40.692396276,Jay St & Willoughby St At Nw Corner
0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-73.9875083206,40.69230642,Jay St & Willoughby St At Nw Corner
0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-73.9873476236,40.6929606408,Jay St & Metrotech Walk At Sw Corner
0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-73.9871681392,40.6930684624,Jay St & Metrotech Walk At Se Corner
0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-73.9874139954,40.6916090324,Jay St & Fulton St At Nw Corner
0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-73.9872628814,40.6915550956,Jay St & Fulton St At Ne Corner
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,-73.9813166522,40.6897831988,Flatbush Ave & De Kalb Ave At Se Corner
0,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,-73.9778860787,40.6849572593,Ashland Pl & Hanson Pl At Se Corner
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9709186416,40.6752532316,Flatbush Ave & Plaza Street East At Se Corner
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9711208921,40.6752061499,Flatbush Ave & Plaza Street West At Nw Corner
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-73.9578751217,40.6744857442,Franklin Ave & Park Pl At Nw Corner
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-73.9556089127,40.6811989836,Franklin Ave & Fulton St At Ne Corner
0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9804766582,40.6880312266,Flatbush Ave & Livingston St At Nw Corner
0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.98033388,40.6881657289,Flatbush Ave & Livingston St At Ne Corner
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9542669985,40.7425733332,Vernon Blvd & 50th Ave At Sw Corner (To Flushing Only)
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9542350006,40.7426393327,Vernon Blvd & 50th Ave At Sw Corner (To Flushing Only)
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9538359998,40.7427523337,Vernon Blvd & 50th Ave At Ne Corner (To Manhattan Only)
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9527399992,40.7423403324,Jackson Ave & 50th Ave At Se Corner (To Flushing Only)
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9524729981,40.7424833339,Jackson Ave & 50th Ave At Ne Corner (To Manhattan Only)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-73.9490180004,40.744619334,Jackson Ave & 47th Ave At Sw Corner
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-73.9486579982,40.7447453337,Jackson Ave & 47th Ave At Nw Corner
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9456860015,40.7462973349,23rd St & 45th Rd At Nw Corner
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,-73.9450149982,40.746231331,Jackson Ave & 45th Rd At Nw Corner
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,-73.9437809998,40.7467223343,Jackson Ave & 45th Ave At Nw Corner
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,-73.9472109989,40.7479473336,21st St & 44th Ave At Se Corner
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9318279984,40.7445863325,33rd St & Queens Blvd At Nw Corner
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9315700009,40.7445623335,33rd St & Queens Blvd At Se Corner
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9315149978,40.7447233316,33rd St & Queens Blvd At Ne Corner
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9308880014,40.7446633329,34th St & Queens Blvd At Nw Corner
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-73.940197001,40.7502753332,Queens Plaza South & 27th St At Sw Corner
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,-73.937347001,40.7487093337,Jackson Ave & Queens Blvd At Se Corner
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,-73.9360939988,40.7495773338,Northern Blvd & 41st Ave At Se Corner
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-73.9328140007,40.7525183329,31st St & 39th Ave At Se Corner
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,-73.9305829998,40.751899332,34th St & Northern Blvd At Sw Corner (To Jamaica Only)
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,-73.9287709975,40.7522203332,35th St & 38th Ave At Ne Corner (To Manhattan And Brooklyn Only)
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,-73.9271439984,40.7519533329,36th St & Northern Blvd At Se Corner (To Jamaica Only)
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-73.9299769983,40.756496334,31st St & 36th Ave At Sw Corner
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-73.9297189978,40.7568043327,31st St & 36th Ave At Nw Corner
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-73.925398999,40.7617733316,31st St & Broadway At Se Corner
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9244670009,40.7437363349,40th St & Queens Blvd At Sw Corner (To Flushing Only)
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9244279989,40.743932334,40th St & Queens Blvd At Nw Corner (To Manhattan Only)
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.924059999,40.7438843331,40th St & Queens Blvd At Ne Corner (To Manhattan Only)
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.918891999,40.7431123345,46th St & Queens Blvd At Sw Corner
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9185479993,40.7430523328,46th St & Queens Blvd At Se Corner
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9180150007,40.7429633349,47th St & Queens Blvd At Sw Corner
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9179439982,40.7431893341,47th St & Queens Blvd At Nw Corner
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9130232498,40.7441334776,52nd St & Roosevelt Ave At Nw Corner
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,-73.9198290009,40.7581173335,Steinway St & Broadway At Sw Corner
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,-73.9194179995,40.7582853334,Steinway St & Broadway At Se Corner
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,-73.9142549982,40.7568613342,46th St & Broadway At Nw Corner (To Manhattan And Brooklyn Only)
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,-73.9121800004,40.7560293347,48th St & Newtown Rd At Ne Corner (To Manhattan And Brooklyn Only)
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.9030634069,40.745717827,61st St & Roosevelt Ave At Ne Corner
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,-73.9071050005,40.7531013336,54th St & Northern Blvd At Nw Corner (To Jamaica Only)
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,-73.9068469989,40.7534283348,54th St & Broadway At Sw Corner (To Manhattan And Brooklyn Only)
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,-73.8973159979,40.7493103335,65th St & Broadway At Ne Corner
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-73.9213999982,40.7666713325,31st St & 30th Ave At Se Corner
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-73.9211489985,40.7669723334,31st St & 30th Ave At Ne Corner
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-73.9179970007,40.7703013324,31st St & Hoyt Ave South At Sw Corner
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-73.9171239987,40.7710453339,31st St & Hoyt Ave North At Nw Corner
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-73.9168969989,40.7708813341,31st St & Hoyt Ave North At Ne Corner
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-73.9121649988,40.7747963327,31st St & 23rd Ave At Ne Corner
